CustomerID,MerchantName,TransactionRank,TransactionRedeemedPoints,TransactionValue,TransactionFrom(days),CustomerLastTransactionFrom(days)
12459,Marketplace Central,1,2760,276,69,69
12460,Marketplace Central,1,3790,379,260,260
12461,Marketplace Central,1,440,44,233,233
12462,Threads Royale,1,940,94,251,251
12463,Family Grocers,1,2060,206,221,221
12464,Marketplace Central,1,2560,256,5,5
12465,Family Grocers,1,1081,108.1,250,250
12466,Family Grocers,1,1300,130,162,162
12466,Marketplace Central,1,4330,433,253,162
12467,Aroma Beans,1,1640,164,223,223
12468,Grill Emperor,1,1500,150,352,16
12468,Cakeland,1,960,96,16,16
12469,Threads Royale,1,1720,172,152,152
12470,Family Grocers,1,1750,175,252,252
12471,Grill Emperor,1,700,70,318,318
12472,Marketplace Central,1,2900,290,251,251
12473,Family Grocers,1,1440,144,303,303
12474,Marketplace Central,1,1780,178,45,45
12475,Marketplace Central,1,11000,1100,34,34
12476,Marketplace Central,1,4360,436,16,16
12477,Nuts & Seeds Co.,1,1220,122,238,238
12478,Threads Royale,1,1810,181,41,41
12479,Marketplace Central,1,2520,252,316,82
12479,Marketplace Central,2,937,93.7,82,82
12480,Marketplace Central,1,9520,952,52,52
12481,Marketplace Central,1,2380,238,46,46
12482,Smokehouse Grill,1,2680,268,28,28
12483,Smokehouse Grill,1,1627,162.7,421,421
12484,Marketplace Central,1,1680,168,15,15
12484,Threads Royale,1,2700,270,305,15
12485,Marketplace Central,1,2220,222,82,34
12485,Marketplace Central,2,210,21,34,34
12486,Marketplace Central,1,2910,291,251,251
12487,Marketplace Central,1,3000,300,265,265
12488,Marketplace Central,1,13500,1350,232,232
12489,Family Grocers,1,6027,602.7,288,163
12489,Family Grocers,2,1440,144,252,163
12489,Family Grocers,3,3000,300,210,163
12489,Family Grocers,4,4045,404.5,163,163
12490,Family Grocers,1,1420,142,78,78
12491,Marketplace Central,1,2300,230,18,18
12492,Marketplace Central,1,1140,114,53,53
12493,Marketplace Central,1,2160,216,19,19
12494,Marketplace Central,1,7720,772,16,16
12495,Grill Emperor,1,2120,212,132,132
12496,Marketplace Central,1,2000,200,152,152
12497,Threads Royale,1,5260,526,3,3
12498,Marketplace Central,1,1300,130,143,143
12499,Marketplace Central,1,5860,586,71,71
12500,Herbal Wellness,1,1900,190,270,270
12501,Marketplace Central,1,3400,340,54,54
12502,Aroma Beans,1,6320,632,294,294
12503,Family Grocers,1,895,89.5,170,170
12504,Marketplace Central,1,1000,100,251,67
12504,Marketplace Central,2,2860,286,245,67
12504,Marketplace Central,3,1520,152,142,67
12504,Marketplace Central,4,1000,100,67,67
12505,Marketplace Central,1,2480,248,61,61
12506,Nuts & Seeds Co.,1,3980,398,392,392
12507,Threads Royale,1,1780,178,185,185
12508,Family Grocers,1,1746,174.6,132,132
12509,Zest Market,1,2280,228,36,36
12510,Marketplace Central,1,2750,275,13,13
12511,Family Grocers,1,790,79,262,26
12511,Family Grocers,2,2070,207,250,26
12511,Family Grocers,3,820,82,26,26
12512,Cakeland,1,3600,360,216,216
12513,Marketplace Central,1,1964,196.4,250,250
12514,Family Grocers,1,11353,1135.3,265,265
12515,Marketplace Central,1,1600,160,230,230
12516,Zest Market,1,2200,220,211,211
12517,Marketplace Central,1,1510,151,256,256
12518,Family Grocers,1,2121,212.1,20,20
12519,Family Grocers,1,993,99.3,161,161
12520,Marketplace Central,1,4400,440,26,26
12521,Family Grocers,1,1000,100,238,238
12522,Marketplace Central,1,3140,314,75,75
12523,Zest Market,1,1607,160.7,162,162
12524,Family Grocers,1,3165,316.5,228,101
12524,Family Grocers,2,1360,136,101,101
12525,Marketplace Central,1,1010,101,20,20
12526,Zest Market,1,4107,410.7,253,253
12527,Marketplace Central,1,1980,198,131,131
12528,Family Grocers,1,1340,134,242,242
12529,Marketplace Central,1,6580,658,72,72
12529,Threads Royale,1,10720,1072,317,72
12529,Threads Royale,2,6200,620,169,72
12530,Marketplace Central,1,2000,200,44,44
12531,Threads Royale,1,1760,176,122,122
12532,Herbal Wellness,1,14080,1408,144,144
12533,Marketplace Central,1,460,46,303,303
12534,Family Grocers,1,969,96.9,295,295
12535,Marketplace Central,1,1380,138,197,197
12536,Grill Emperor,1,1402,140.2,368,368
12537,Marketplace Central,1,190,19,306,306
12538,Grill Emperor,1,2487,248.7,104,23
12538,Marketplace Central,1,220,22,23,23
12539,Family Grocers,1,1972,197.2,212,212
12540,Marketplace Central,1,9080,908,31,31
12541,Grill Emperor,1,1449,144.9,347,347
12542,Grill Emperor,1,2260,226,430,177
12542,Grill Emperor,2,1500,150,177,177
12543,Family Grocers,1,1441,144.1,284,284
12544,Marketplace Central,1,6000,600,271,93
12544,Marketplace Central,2,6000,600,93,93
12545,Marketplace Central,1,2500,250,19,19
12546,Marketplace Central,1,2880,288,254,245
12546,Marketplace Central,2,3540,354,245,245
12547,Family Grocers,1,1600,160,231,231
12548,Family Grocers,1,1000,100,307,307
12549,Family Grocers,1,5000,500,305,41
12549,Marketplace Central,1,8000,800,331,41
12549,Marketplace Central,2,3600,360,270,41
12549,Marketplace Central,3,14000,1400,41,41
12550,Family Grocers,1,73,7.3,171,171
12551,Family Grocers,1,1354,135.4,176,176
12552,Marketplace Central,1,1680,168,13,13
12553,Family Grocers,1,18180,1818,297,6
12553,Family Grocers,2,4120,412,261,6
12553,Family Grocers,3,6724,672.4,219,6
12553,Family Grocers,4,2892,289.2,144,6
12553,Marketplace Central,1,4720,472,218,6
12553,Marketplace Central,2,3260,326,176,6
12553,Marketplace Central,3,6960,696,112,6
12553,Marketplace Central,4,6000,600,66,6
12553,Marketplace Central,5,4840,484,6,6
12553,Marketplace Central,6,1110,111,6,6
12554,Marketplace Central,1,2100,210,77,77
12555,Marketplace Central,1,1640,164,15,15
12556,Marketplace Central,1,4440,444,200,200
12557,Marketplace Central,1,987,98.7,69,69
12558,Marketplace Central,1,1960,196,44,44
12559,Family Grocers,1,1606,160.6,267,267
12560,Family Grocers,1,717,71.7,300,300
12561,Marketplace Central,1,2440,244,93,93
12562,Marketplace Central,1,72000,7200,273,273
12563,Family Grocers,1,1900,190,117,117
12564,Family Grocers,1,1600,160,250,250
12565,City Squad Fashions,1,2330,233,34,34
12566,Grill Emperor,1,1980,198,19,19
12567,Marketplace Central,1,1440,144,75,75
12568,Nuts & Seeds Co.,1,1970,197,260,260
12569,Grill Emperor,1,1283,128.3,262,262
12570,Marketplace Central,1,2340,234,54,54
12571,Family Grocers,1,2636,263.6,90,90
12572,Marketplace Central,1,1800,180,115,115
12573,Marketplace Central,1,2350,235,20,20
12574,Family Grocers,1,2081,208.1,265,265
12575,Urban Rides,1,800,80,93,93
12576,Marketplace Central,1,3000,300,10,5
12576,Marketplace Central,2,2740,274,5,5
12577,Marketplace Central,1,360,36,70,48
12577,Marketplace Central,2,979,97.9,48,48
12578,Family Grocers,1,960,96,178,178
12579,Marketplace Central,1,32480,3248,137,137
12579,Marketplace Central,2,30200,3020,137,137
12580,Marketplace Central,1,880,88,279,279
12581,Marketplace Central,1,3170,317,259,259
12582,TickTock Time,1,13600,1360,190,86
12582,TickTock Time,2,1900,190,86,86
12583,Marketplace Central,1,1565,156.5,30,30
12584,Marketplace Central,1,3350,335,253,41
12584,Marketplace Central,2,1900,190,143,41
12584,Marketplace Central,3,770,77,41,41
12585,Gizmo Genius,1,1220,122,304,304
12586,Marketplace Central,1,2820,282,168,168
12587,Cakeland,1,3420,342,27,27
12588,Grill Emperor,1,1720,172,294,294
12589,Grill Emperor,1,2500,250,111,111
12590,Family Grocers,1,1906,190.6,253,253
12591,Marketplace Central,1,1060,106,59,59
12592,Smokehouse Grill,1,900,90,401,401
12593,Marketplace Central,1,3470,347,104,24
12593,Marketplace Central,2,1280,128,24,24
12594,Family Grocers,1,5275,527.5,96,96
12595,Marketplace Central,1,1090,109,20,20
12596,Marketplace Central,1,1465,146.5,211,211
12597,Cakeland,1,900,90,257,257
12598,Aroma Beans,1,1560,156,283,283
12599,Marketplace Central,1,1530,153,272,272
12600,Marketplace Central,1,6800,680,230,20
12600,Marketplace Central,2,4210,421,20,20
12601,Marketplace Central,1,4480,448,265,265
12602,Marketplace Central,1,1700,170,250,250
12603,Marketplace Central,1,789,78.9,24,24
12603,Zest Market,1,3140,314,225,24
12604,Marketplace Central,1,4540,454,191,191
12605,Family Grocers,1,2578,257.8,139,139
12606,Marketplace Central,1,1940,194,251,251
12607,Marketplace Central,1,2050,205,253,253
12608,Marketplace Central,1,2020,202,139,139
12609,Family Grocers,1,1340,134,49,49
12610,Family Grocers,1,4924,492.4,292,268
12610,Family Grocers,2,1700,170,268,268
12611,Family Grocers,1,4240,424,262,262
12612,Family Grocers,1,1147,114.7,238,238
12613,Marketplace Central,1,6640,664,34,34
12614,Family Grocers,1,11378,1137.8,290,290
12615,Family Grocers,1,2441,244.1,78,78
12616,Peppers Diner,1,6425,642.5,240,240
12617,Family Grocers,1,920,92,286,286
12618,Zest Market,1,1780,178,209,209
12619,Marketplace Central,1,2360,236,45,45
12620,Family Grocers,1,2100,210,258,258
12621,Marketplace Central,1,2960,296,248,248
12622,Cakeland,1,2920,292,11,11
12623,Marketplace Central,1,2100,210,15,15
12624,Threads Royale,1,1700,170,6,6
12625,Marketplace Central,1,1886,188.6,60,60
12626,Marketplace Central,1,4740,474,56,56
12626,Cakeland,1,6800,680,242,56
12627,Marketplace Central,1,2500,250,22,22
12628,Marketplace Central,1,1800,180,30,30
12629,Marketplace Central,1,1520,152,40,40
12629,Zest Market,1,2720,272,294,40
12630,Grill Emperor,1,1060,106,307,13
12630,Grill Emperor,2,881,88.1,13,13
12631,Marketplace Central,1,1900,190,125,125
12632,Marketplace Central,1,900,90,25,25
12633,Marketplace Central,1,2000,200,63,63
12634,Zest Market,1,2420,242,101,101
12635,Marketplace Central,1,933,93.3,270,270
12636,Zest Market,1,1266,126.6,380,380
12637,Cakeland,1,1300,130,225,225
12638,Threads Royale,1,2800,280,168,76
12638,Threads Royale,2,680,68,76,76
12639,Marketplace Central,1,1900,190,16,16
12640,Family Grocers,1,1716,171.6,169,169
12641,Grill Emperor,1,1840,184,88,88
12642,Marketplace Central,1,1660,166,287,287
12643,Cakeland,1,1240,124,20,20
12644,Cakeland,1,1740,174,34,34
12645,Marketplace Central,1,1020,102,247,247
12646,Family Grocers,1,1450,145,270,270
12647,Cakeland,1,6020,602,9,9
12648,Marketplace Central,1,2060,206,41,41
12649,Marketplace Central,1,1300,130,252,252
12650,Grill Emperor,1,2020,202,331,331
12651,Marketplace Central,1,1800,180,22,22
12652,Family Grocers,1,5100,510,316,41
12652,Marketplace Central,1,5330,533,41,41
12653,Family Grocers,1,22780,2278,251,41
12653,Grill Emperor,1,30074,3007.4,394,41
12653,Marketplace Central,1,68000,6800,305,41
12653,Marketplace Central,2,47000,4700,305,41
12653,Marketplace Central,3,20000,2000,305,41
12653,Marketplace Central,4,1440,144,305,41
12653,Marketplace Central,5,25000,2500,281,41
12653,Marketplace Central,6,24000,2400,281,41
12653,Marketplace Central,7,90000,9000,272,41
12653,Marketplace Central,8,144130,14413,41,41
12654,Marketplace Central,1,1980,198,20,20
12655,Marketplace Central,1,1800,180,186,186
12656,Marketplace Central,1,1940,194,310,310
12657,Family Grocers,1,5940,594,263,41
12657,Family Grocers,2,4781,478.1,41,41
12658,Family Grocers,1,1409,140.9,245,245
12659,Marketplace Central,1,940,94,327,327
12660,Grill Emperor,1,6306,630.6,392,24
12660,Marketplace Central,1,4260,426,189,24
12660,Marketplace Central,2,3060,306,101,24
12660,Marketplace Central,3,2540,254,24,24
12661,Threads Royale,1,3170,317,260,194
12661,Threads Royale,2,3460,346,260,194
12661,Threads Royale,3,1200,120,194,194
12662,Family Grocers,1,1350,135,256,256
12663,Marketplace Central,1,1250,125,41,41
12664,Marketplace Central,1,2280,228,268,268
12665,Marketplace Central,1,2750,275,34,34
12666,Cakeland,1,2240,224,70,70
12667,Marketplace Central,1,1440,144,277,113
12667,Marketplace Central,2,320,32,113,113
12668,Marketplace Central,1,1860,186,143,143
12669,Family Grocers,1,198,19.8,172,172
12670,Family Grocers,1,1647,164.7,287,287
12671,Marketplace Central,1,1455,145.5,202,202
12672,Marketplace Central,1,2010,201,260,34
12672,Marketplace Central,2,780,78,34,34
12673,Family Grocers,1,850,85,250,250
12674,Herbal Wellness,1,2340,234,297,297
12675,Family Grocers,1,2140,214,61,61
12676,Marketplace Central,1,15040,1504,266,15
12676,Marketplace Central,2,5320,532,99,15
12676,Marketplace Central,3,4100,410,15,15
12677,Threads Royale,1,1660,166,322,322
12678,Marketplace Central,1,2900,290,108,108
12679,Family Grocers,1,2049,204.9,273,273
12680,Threads Royale,1,490,49,254,254
12681,Marketplace Central,1,1440,144,270,270
12682,Marketplace Central,1,890,89,257,257
12683,Marketplace Central,1,1460,146,324,324
12684,Cakeland,1,4060,406,98,98
12685,Marketplace Central,1,1740,174,235,235
12686,Family Grocers,1,2320,232,312,68
12686,Marketplace Central,1,3120,312,68,68
12687,Family Grocers,1,5791,579.1,269,75
12687,Marketplace Central,1,4200,420,75,75
12688,Marketplace Central,1,850,85,269,269
12689,Family Grocers,1,1261,126.1,257,257
12690,Family Grocers,1,1483,148.3,278,278
12691,Family Grocers,1,2920,292,156,156
12692,TickTock Time,1,16380,1638,57,57
12693,Family Grocers,1,1173,117.3,274,274
12694,Marketplace Central,1,1500,150,246,246
12695,Family Grocers,1,1560,156,145,145
12696,Marketplace Central,1,500,50,221,221
12697,Marketplace Central,1,2500,250,27,27
12698,City Squad Fashions,1,1800,180,170,170
12699,Marketplace Central,1,1340,134,25,25
12700,Family Grocers,1,1560,156,261,261
12701,Marketplace Central,1,1000,100,313,313
12702,Marketplace Central,1,1260,126,299,299
12703,Zest Market,1,6375,637.5,12,12
12704,Family Grocers,1,1402,140.2,303,303
12705,Marketplace Central,1,2940,294,183,183
12706,Family Grocers,1,10220,1022,278,238
12706,Family Grocers,2,1814,181.4,238,238
12707,Marketplace Central,1,2330,233,6,6
12708,Family Grocers,1,1160,116,76,76
12709,Family Grocers,1,2978,297.8,215,215
12710,Family Grocers,1,1130,113,250,250
12711,Family Grocers,1,4942,494.2,279,20
12711,Marketplace Central,1,7170,717,20,20
12712,Marketplace Central,1,4360,436,23,23
12713,Grill Emperor,1,2440,244,413,171
12713,Grill Emperor,2,4220,422,171,171
12714,Marketplace Central,1,1160,116,236,236
12715,Marketplace Central,1,5040,504,126,126
12716,Marketplace Central,1,820,82,215,215
12717,Zest Market,1,560,56,188,188
12718,FryBird,1,6840,684,36,36
12719,Marketplace Central,1,1760,176,134,134
12720,Cakeland,1,1600,160,27,27
12721,Marketplace Central,1,1320,132,331,331
12722,Marketplace Central,1,1540,154,267,267
12723,Grill Emperor,1,3900,390,397,342
12723,Grill Emperor,2,1940,194,384,342
12723,Grill Emperor,3,5820,582,349,342
12723,Zest Market,1,9270,927,342,342
12724,Grill Emperor,1,1070,107,178,178
12725,Family Grocers,1,3717,371.7,162,162
12726,Grill Emperor,1,15877,1587.7,82,82
12727,Family Grocers,1,2093,209.3,278,278
12728,Marketplace Central,1,960,96,6,6
12729,Family Grocers,1,1996,199.6,172,172
12730,Herbal Wellness,1,1490,149,177,177
12731,Family Grocers,1,657,65.7,41,41
12732,Marketplace Central,1,1400,140,67,31
12732,Marketplace Central,2,1400,140,31,31
12733,Cakeland,1,980,98,9,9
12734,Family Grocers,1,3255,325.5,249,249
12735,Family Grocers,1,2680,268,238,17
12735,Family Grocers,2,1120,112,142,17
12735,Family Grocers,3,1686,168.6,17,17
12736,Marketplace Central,1,3210,321,13,13
12737,Zest Market,1,1535,153.5,265,245
12737,Zest Market,2,938,93.8,245,245
12738,Marketplace Central,1,1640,164,93,93
12739,Marketplace Central,1,1940,194,72,72
12740,Family Grocers,1,1440,144,97,97
12741,Nuts & Seeds Co.,1,1020,102,387,387
12742,Family Grocers,1,3761,376.1,281,20
12742,Marketplace Central,1,1780,178,20,20
12743,Marketplace Central,1,920,92,302,41
12743,Marketplace Central,2,950,95,41,41
12744,Marketplace Central,1,1640,164,328,328
12745,Grill Emperor,1,780,78,203,203
12746,Family Grocers,1,2615,261.5,218,218
12747,Smokehouse Grill,1,4420,442,26,26
12748,Marketplace Central,1,3600,360,26,26
12749,Marketplace Central,1,1720,172,249,249
12750,Marketplace Central,1,4380,438,250,41
12750,Marketplace Central,2,65430,6543,41,41
12751,Grill Emperor,1,1140,114,255,250
12751,Zest Market,1,730,73,252,250
12751,Zest Market,2,1110,111,250,250
12752,Family Grocers,1,1220,122,259,259
12753,Marketplace Central,1,1440,144,58,58
12754,Cakeland,1,2520,252,176,176
12755,Family Grocers,1,3432,343.2,305,270
12755,Family Grocers,2,150,15,270,270
12756,Grill Emperor,1,1620,162,46,46
12757,Marketplace Central,1,1401,140.1,234,234
12758,Marketplace Central,1,1620,162,46,46
12759,Family Grocers,1,660,66,241,241
12760,Threads Royale,1,2540,254,79,79
12761,Marketplace Central,1,2090,209,27,27
12762,Threads Royale,1,2080,208,277,277
12763,Marketplace Central,1,1280,128,250,250
12764,Family Grocers,1,1080,108,209,209
12765,Marketplace Central,1,1900,190,59,59
12766,Smokehouse Grill,1,2600,260,295,295
12767,Aroma Beans,1,840,84,206,206
12768,Marketplace Central,1,1280,128,175,175
12769,Marketplace Central,1,1020,102,135,135
12770,Marketplace Central,1,1050,105,306,306
12771,Marketplace Central,1,1250,125,260,260
12772,Marketplace Central,1,1850,185,270,270
12773,Family Grocers,1,518,51.8,140,140
12774,Cakeland,1,1580,158,41,41
12775,Threads Royale,1,3200,320,125,125
12776,Marketplace Central,1,2000,200,118,118
12777,Marketplace Central,1,650,65,297,297
12778,Threads Royale,1,10800,1080,59,59
12779,Grill Emperor,1,1800,180,334,20
12779,Grill Emperor,2,1040,104,20,20
12780,Marketplace Central,1,1960,196,217,217
12781,Cakeland,1,1000,100,230,230
12782,Marketplace Central,1,2420,242,55,55
12783,Nuts & Seeds Co.,1,5700,570,56,56
12784,Threads Royale,1,1960,196,153,153
12785,Marketplace Central,1,1900,190,27,27
12786,Nuts & Seeds Co.,1,1900,190,92,92
12787,Family Grocers,1,390,39,269,20
12787,Marketplace Central,1,24360,2436,271,20
12787,Marketplace Central,2,20000,2000,162,20
12787,Marketplace Central,3,33000,3300,68,20
12787,Marketplace Central,4,16000,1600,20,20
12787,Threads Royale,1,11420,1142,230,20
12788,Family Grocers,1,1062,106.2,292,292
12789,Marketplace Central,1,6569,656.9,4,4
12790,Family Grocers,1,1817,181.7,247,247
12791,Threads Royale,1,1695,169.5,307,307
12792,Family Grocers,1,1306,130.6,117,117
12793,Marketplace Central,1,6300,630,7,7
12794,Marketplace Central,1,1780,178,169,169
12795,Marketplace Central,1,4040,404,38,38
12796,Marketplace Central,1,4050,405,232,232
12797,Marketplace Central,1,1700,170,157,157
12798,Family Grocers,1,2300,230,163,32
12798,Grill Emperor,1,5606,560.6,507,32
12798,Marketplace Central,1,3420,342,209,32
12798,Marketplace Central,2,2700,270,115,32
12798,Marketplace Central,3,4000,400,47,32
12798,Marketplace Central,4,1660,166,32,32
12798,Threads Royale,1,6400,640,272,32
12798,Rainbow Electronics,1,5920,592,370,32
12799,Marketplace Central,1,1700,170,252,252
12800,Family Grocers,1,1098,109.8,98,98
12801,Marketplace Central,1,1780,178,312,13
12801,Marketplace Central,2,960,96,13,13
12802,Family Grocers,1,980,98,271,270
12802,Family Grocers,2,651,65.1,270,270
12803,Marketplace Central,1,2540,254,69,69
12804,Marketplace Central,1,1331,133.1,247,247
12805,Marketplace Central,1,1160,116,51,51
12805,Zest Market,1,1589,158.9,387,51
12806,Marketplace Central,1,1620,162,23,23
12807,Marketplace Central,1,1040,104,83,83
12808,Marketplace Central,1,440,44,260,260
12809,Nuts & Seeds Co.,1,1950,195,191,191
12810,Family Grocers,1,1009,100.9,129,129
12811,Marketplace Central,1,17020,1702,40,40
12812,Cakeland,1,1600,160,236,236
12813,Family Grocers,1,1968,196.8,298,298
12814,Marketplace Central,1,1820,182,22,22
12815,Grill Emperor,1,2030,203,41,41
12816,Marketplace Central,1,1600,160,84,84
12817,Marketplace Central,1,2680,268,61,61
12818,Family Grocers,1,1210,121,163,163
12818,Herbal Wellness,1,2500,250,332,163
12819,Cakeland,1,4600,460,167,167
12820,Marketplace Central,1,1460,146,20,20
12821,Peppers Diner,1,1280,128,461,461
12822,Herbal Wellness,1,1680,168,71,71
12823,Marketplace Central,1,1200,120,246,246
12824,Marketplace Central,1,1320,132,319,319
12825,Marketplace Central,1,1900,190,193,193
12826,Grill Emperor,1,960,96,303,303
12827,Threads Royale,1,1600,160,240,240
12828,Marketplace Central,1,680,68,191,191
12828,Canal Mart,1,1380,138,191,191
12829,Marketplace Central,1,1300,130,158,158
12830,Marketplace Central,1,1520,152,261,261
12831,Marketplace Central,1,7740,774,268,115
12831,Marketplace Central,2,980,98,260,115
12831,Marketplace Central,3,1740,174,250,115
12831,Marketplace Central,4,3093,309.3,115,115
12832,Grill Emperor,1,2480,248,129,129
12833,Grill Emperor,1,1710,171,253,253
12834,Marketplace Central,1,20000,2000,310,310
12835,Aroma Beans,1,1260,126,238,238
12836,Marketplace Central,1,1700,170,14,14
12837,Grill Emperor,1,1600,160,155,155
12838,Marketplace Central,1,1320,132,306,5
12838,Marketplace Central,2,780,78,5,5
12839,Family Grocers,1,1930,193,115,115
12840,Marketplace Central,1,1740,174,66,66
12841,Threads Royale,1,3900,390,134,134
12842,Threads Royale,1,7040,704,189,189
12843,Marketplace Central,1,8880,888,216,216
12844,Grill Emperor,1,2340,234,61,61
12845,Family Grocers,1,1571,157.1,288,288
12846,Marketplace Central,1,2100,210,94,94
12847,Family Grocers,1,3112,311.2,81,81
12848,Marketplace Central,1,1140,114,252,252
12849,Herbal Wellness,1,3150,315,34,34
12850,Grill Emperor,1,3340,334,57,57
12850,Grill Emperor,2,19,1.9,57,57
12851,Marketplace Central,1,50280,5028,253,253
12852,Aroma Beans,1,1820,182,279,279
12853,Marketplace Central,1,1780,178,228,228
12854,Gizmo Genius,1,2600,260,191,191
12855,Quick Stop,1,700,70,470,470
12856,Marketplace Central,1,1920,192,73,73
12857,Marketplace Central,1,2200,220,291,291
12858,Family Grocers,1,1589,158.9,290,290
12859,Marketplace Central,1,2020,202,30,30
12859,Threads Royale,1,7160,716,306,30
12859,Threads Royale,2,4640,464,123,30
12860,Family Grocers,1,360,36,282,282
12861,Marketplace Central,1,1820,182,20,20
12862,Family Grocers,1,1880,188,246,246
12863,Herbal Wellness,1,900,90,326,326
12864,Family Grocers,1,1827,182.7,148,148
12865,Family Grocers,1,4569,456.9,87,87
12866,Grill Emperor,1,1339,133.9,436,78
12866,Marketplace Central,1,1300,130,78,78
12867,Family Grocers,1,2010,201,253,253
12868,Family Grocers,1,1432,143.2,294,294
12869,Family Grocers,1,6609,660.9,162,6
12869,Marketplace Central,1,1120,112,6,6
12870,Threads Royale,1,2760,276,104,104
12871,Marketplace Central,1,2940,294,253,253
12872,Grill Emperor,1,1540,154,286,286
12873,Marketplace Central,1,47940,4794,20,20
12874,Marketplace Central,1,2440,244,228,228
12875,Marketplace Central,1,512,51.2,288,288
12876,Family Grocers,1,2560,256,277,277
12877,Grill Emperor,1,2024,202.4,76,76
12878,City Squad Fashions,1,1400,140,101,101
12879,Grill Emperor,1,2780,278,347,347
12880,Marketplace Central,1,1489,148.9,295,295
12881,Zest Market,1,1881,188.1,259,259
12882,Smokehouse Grill,1,2177,217.7,117,117
12883,Marketplace Central,1,2000,200,104,104
12884,Smokehouse Grill,1,1000,100,307,37
12884,Smokehouse Grill,2,1400,140,282,37
12884,Smokehouse Grill,3,1540,154,37,37
12885,Marketplace Central,1,3780,378,34,34
12886,Cakeland,1,3099,309.9,204,204
12887,Family Grocers,1,1048,104.8,266,266
12888,Grill Emperor,1,1930,193,20,20
12889,City Squad Fashions,1,1940,194,17,17
12890,Nuts & Seeds Co.,1,200,20,220,220
12891,Family Grocers,1,2103,210.3,299,116
12891,Family Grocers,2,900,90,116,116
12892,Family Grocers,1,1617,161.7,93,93
12893,Marketplace Central,1,3090,309,34,34
12894,Cakeland,1,3230,323,34,34
12895,FryBird,1,2360,236,27,27
12896,Marketplace Central,1,2220,222,68,68
12897,Herbal Wellness,1,1170,117,80,67
12897,Herbal Wellness,2,900,90,67,67
12898,Family Grocers,1,1759,175.9,204,204
12899,Family Grocers,1,1437,143.7,252,252
12900,Marketplace Central,1,1280,128,199,199
12901,Marketplace Central,1,1920,192,120,120
12902,Family Grocers,1,1520,152,283,283
12903,Marketplace Central,1,1820,182,237,237
12904,Marketplace Central,1,1820,182,148,148
12905,Marketplace Central,1,1120,112,273,273
12906,Zest Market,1,1600,160,110,110
12907,Peppers Diner,1,500,50,513,513
12908,Marketplace Central,1,605,60.5,109,109
12908,Zest Market,1,800,80,403,109
12909,Cakeland,1,980,98,266,266
12910,Zest Market,1,31978,3197.8,259,259
12911,Marketplace Central,1,2420,242,45,45
12912,Family Grocers,1,1080,108,248,248
12913,Marketplace Central,1,1790,179,250,250
12914,Marketplace Central,1,1680,168,231,231
12915,Grill Emperor,1,1500,150,284,284
12916,Marketplace Central,1,1660,166,264,264
12917,Threads Royale,1,1200,120,174,174
12918,Family Grocers,1,1457,145.7,164,164
12919,Aroma Beans,1,740,74,387,387
12920,Sweets & Fizz,1,2040,204,94,94
12921,Marketplace Central,1,1910,191,104,104
12922,Grill Emperor,1,2700,270,196,196
12923,Family Grocers,1,4900,490,157,41
12923,Marketplace Central,1,14220,1422,251,41
12923,Marketplace Central,2,4200,420,41,41
12924,Marketplace Central,1,1950,195,165,165
12925,Zest Market,1,2960,296,341,20
12925,Zest Market,2,1980,198,20,20
12926,Marketplace Central,1,6160,616,6,6
12927,Grill Emperor,1,1000,100,364,6
12927,Lola Market,1,1240,124,6,6
12928,Marketplace Central,1,550,55,305,305
12929,Marketplace Central,1,1042,104.2,230,230
12930,Cakeland,1,2060,206,206,206
12931,Family Grocers,1,1019,101.9,133,133
12932,Marketplace Central,1,3193,319.3,160,160
12933,Zest Market,1,18880,1888,1,1
12934,Threads Royale,1,5000,500,231,31
12934,Threads Royale,2,5280,528,31,31
12935,Marketplace Central,1,1530,153,256,256
12936,Marketplace Central,1,940,94,269,269
12937,Marketplace Central,1,1820,182,2,2
12938,Family Grocers,1,2220,222,123,123
12939,Marketplace Central,1,1810,181,20,20
12940,Grill Emperor,1,1040,104,471,471
12941,Family Grocers,1,1101,110.1,197,197
12942,Grill Emperor,1,2900,290,129,129
12943,Marketplace Central,1,40000,4000,50,50
12944,Marketplace Central,1,1340,134,122,122
12945,Family Grocers,1,1134,113.4,212,212
12946,Smokehouse Grill,1,2900,290,93,93
12947,Family Grocers,1,1512,151.2,289,158
12947,Family Grocers,2,500,50,158,158
12948,Grill Emperor,1,1620,162,356,356
12949,Grill Emperor,1,1000,100,114,114
12950,Marketplace Central,1,1520,152,36,36
12951,Grill Emperor,1,3200,320,129,129
12952,Marketplace Central,1,1760,176,216,216
12953,Cakeland,1,1600,160,250,250
12954,Herbal Wellness,1,1720,172,59,59
12955,Marketplace Central,1,2480,248,259,259
12956,Marketplace Central,1,14000,1400,17,17
12957,Marketplace Central,1,1110,111,269,269
12958,Family Grocers,1,1200,120,144,144
12959,Marketplace Central,1,200,20,263,41
12959,Marketplace Central,2,660,66,41,41
12959,Threads Royale,1,1740,174,320,41
12960,Marketplace Central,1,1660,166,111,111
12961,Marketplace Central,1,1420,142,92,92
12962,Grill Emperor,1,2460,246,8,8
12963,Family Grocers,1,559,55.9,291,291
12964,Quick Stop,1,1440,144,166,166
12965,Marketplace Central,1,2300,230,202,202
12966,Family Grocers,1,900,90,274,244
12966,Family Grocers,2,176,17.6,244,244
